"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Montgomery County, PA"	"42091"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	37	Suppressed
	"Montgomery County, PA"	"42091"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	35	Suppressed
	"Montgomery County, PA"	"42091"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	38	Suppressed
	"Montgomery County, PA"	"42091"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	83	Suppressed
	"Montgomery County, PA"	"42091"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	77	Suppressed
	"Montgomery County, PA"	"42091"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	104	Suppressed
	"Montgomery County, PA"	"42091"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	79	Suppressed
	"Montgomery County, PA"	"42091"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	97	Suppressed
	"Montgomery County, PA"	"42091"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Montgomery County, PA"	"42091"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Montgomery County, PA"	"42091"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	14	Suppressed
	"Montgomery County, PA"	"42091"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	11	Suppressed
	"Montgomery County, PA"	"42091"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	30	Suppressed
	"Montgomery County, PA"	"42091"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	39	Suppressed
	"Montgomery County, PA"	"42091"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	26	Suppressed
	"Montgomery County, PA"	"42091"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	20	Suppressed
	"Montgomery County, PA"	"42091"	"Non-Hispanic White"	"6"	"1995"	"1995"	50	8630	5.79
	"Montgomery County, PA"	"42091"	"Non-Hispanic White"	"6"	"1996"	"1996"	33	7986	4.13
	"Montgomery County, PA"	"42091"	"Non-Hispanic White"	"6"	"1997"	"1997"	40	7561	5.29
	"Montgomery County, PA"	"42091"	"Non-Hispanic White"	"6"	"1998"	"1998"	31	7816	3.97
	"Montgomery County, PA"	"42091"	"Non-Hispanic Black"	"7"	"1995"	"1995"	14	718	19.50 (Unreliable)
	"Montgomery County, PA"	"42091"	"Non-Hispanic Black"	"7"	"1996"	"1996"	17	735	23.13 (Unreliable)
	"Montgomery County, PA"	"42091"	"Non-Hispanic Black"	"7"	"1997"	"1997"	10	779	12.84 (Unreliable)
	"Montgomery County, PA"	"42091"	"Non-Hispanic Black"	"7"	"1998"	"1998"	11	826	13.32 (Unreliable)
	"Philadelphia County, PA"	"42101"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	54	Suppressed
	"Philadelphia County, PA"	"42101"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	79	Suppressed
	"Philadelphia County, PA"	"42101"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	62	Suppressed
	"Philadelphia County, PA"	"42101"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	78	Suppressed
	"Philadelphia County, PA"	"42101"	"Puerto Rican"	"2180-8"	"1995"	"1995"	16	2046	7.82 (Unreliable)
	"Philadelphia County, PA"	"42101"	"Puerto Rican"	"2180-8"	"1996"	"1996"	23	2049	11.22
	"Philadelphia County, PA"	"42101"	"Puerto Rican"	"2180-8"	"1997"	"1997"	21	1924	10.91
	"Philadelphia County, PA"	"42101"	"Puerto Rican"	"2180-8"	"1998"	"1998"	11	1885	5.84 (Unreliable)
	"Philadelphia County, PA"	"42101"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	23	Suppressed
	"Philadelphia County, PA"	"42101"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	26	Suppressed
	"Philadelphia County, PA"	"42101"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	17	Suppressed
	"Philadelphia County, PA"	"42101"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	17	Suppressed
	"Philadelphia County, PA"	"42101"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	242	Suppressed
	"Philadelphia County, PA"	"42101"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	266	Suppressed
	"Philadelphia County, PA"	"42101"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	196	Suppressed
	"Philadelphia County, PA"	"42101"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	186	Suppressed
	"Philadelphia County, PA"	"42101"	"Non-Hispanic White"	"6"	"1995"	"1995"	56	8230	6.80
	"Philadelphia County, PA"	"42101"	"Non-Hispanic White"	"6"	"1996"	"1996"	50	7491	6.67
	"Philadelphia County, PA"	"42101"	"Non-Hispanic White"	"6"	"1997"	"1997"	46	7041	6.53
	"Philadelphia County, PA"	"42101"	"Non-Hispanic White"	"6"	"1998"	"1998"	50	6929	7.22
	"Philadelphia County, PA"	"42101"	"Non-Hispanic Black"	"7"	"1995"	"1995"	212	12146	17.45
	"Philadelphia County, PA"	"42101"	"Non-Hispanic Black"	"7"	"1996"	"1996"	192	11505	16.69
	"Philadelphia County, PA"	"42101"	"Non-Hispanic Black"	"7"	"1997"	"1997"	205	11271	18.19
	"Philadelphia County, PA"	"42101"	"Non-Hispanic Black"	"7"	"1998"	"1998"	176	11403	15.43
	"Westmoreland County, PA"	"42129"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	14	Suppressed
	"Westmoreland County, PA"	"42129"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Westmoreland County, PA"	"42129"	"Non-Hispanic White"	"6"	"1995"	"1995"	28	3773	7.42
	"Westmoreland County, PA"	"42129"	"Non-Hispanic White"	"6"	"1996"	"1996"	22	3755	5.86
	"Westmoreland County, PA"	"42129"	"Non-Hispanic White"	"6"	"1997"	"1997"	28	3597	7.78
	"Westmoreland County, PA"	"42129"	"Non-Hispanic White"	"6"	"1998"	"1998"	13	3582	3.63 (Unreliable)
	"Westmoreland County, PA"	"42129"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	110	Suppressed
	"Westmoreland County, PA"	"42129"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	104	Suppressed
	"Westmoreland County, PA"	"42129"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	110	Suppressed
	"Westmoreland County, PA"	"42129"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	134	Suppressed
	"York County, PA"	"42133"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	29	Suppressed
	"York County, PA"	"42133"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	24	Suppressed
	"York County, PA"	"42133"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	28	Suppressed
	"York County, PA"	"42133"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	35	Suppressed
	"York County, PA"	"42133"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	141	Suppressed
	"York County, PA"	"42133"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	142	Suppressed
	"York County, PA"	"42133"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	155	Suppressed
	"York County, PA"	"42133"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	166	Suppressed
	"York County, PA"	"42133"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"York County, PA"	"42133"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"York County, PA"	"42133"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"York County, PA"	"42133"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"York County, PA"	"42133"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"York County, PA"	"42133"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	10	Suppressed
	"York County, PA"	"42133"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	12	Suppressed
	"York County, PA"	"42133"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	26	Suppressed
	"York County, PA"	"42133"	"Non-Hispanic White"	"6"	"1995"	"1995"	20	3944	5.07
	"York County, PA"	"42133"	"Non-Hispanic White"	"6"	"1996"	"1996"	21	4030	5.21
	"York County, PA"	"42133"	"Non-Hispanic White"	"6"	"1997"	"1997"	16	3939	4.06 (Unreliable)
	"York County, PA"	"42133"	"Non-Hispanic White"	"6"	"1998"	"1998"	16	3927	4.07 (Unreliable)
	"York County, PA"	"42133"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	226	Suppressed
	"York County, PA"	"42133"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	241	Suppressed
	"York County, PA"	"42133"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	230	Suppressed
	"York County, PA"	"42133"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	239	Suppressed
	"Unidentified Counties, PA"	"42999"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	197	Suppressed
	"Unidentified Counties, PA"	"42999"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	241	Suppressed
	"Unidentified Counties, PA"	"42999"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	234	Suppressed
	"Unidentified Counties, PA"	"42999"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	261	Suppressed
	"Unidentified Counties, PA"	"42999"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	545	Suppressed
	"Unidentified Counties, PA"	"42999"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	563	Suppressed
	"Unidentified Counties, PA"	"42999"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	601	Suppressed
	"Unidentified Counties, PA"	"42999"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	634	Suppressed
	"Unidentified Counties, PA"	"42999"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	28	Suppressed
	"Unidentified Counties, PA"	"42999"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	26	Suppressed
	"Unidentified Counties, PA"	"42999"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	22	Suppressed
	"Unidentified Counties, PA"	"42999"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	23	Suppressed
	"Unidentified Counties, PA"	"42999"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	116	Suppressed
	"Unidentified Counties, PA"	"42999"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	125	Suppressed
	"Unidentified Counties, PA"	"42999"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	126	Suppressed
	"Unidentified Counties, PA"	"42999"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	93	Suppressed
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic White"	"6"	"1995"	"1995"	323	48577	6.65
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic White"	"6"	"1996"	"1996"	327	47847	6.83
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic White"	"6"	"1997"	"1997"	278	46109	6.03
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic White"	"6"	"1998"	"1998"	288	46735	6.16
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic Black"	"7"	"1995"	"1995"	26	1961	13.26
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic Black"	"7"	"1996"	"1996"	20	1890	10.58
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic Black"	"7"	"1997"	"1997"	24	1942	12.36
	"Unidentified Counties, PA"	"42999"	"Non-Hispanic Black"	"7"	"1998"	"1998"	30	1911	15.70
	"Providence County, RI"	"44007"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	55	Suppressed
	"Providence County, RI"	"44007"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	57	Suppressed
	"Providence County, RI"	"44007"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	82	Suppressed
	"Providence County, RI"	"44007"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	71	Suppressed
	"Providence County, RI"	"44007"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	450	Suppressed
	"Providence County, RI"	"44007"	"Puerto Rican"	"2180-8"	"1996"	"1996"	11	530	20.75 (Unreliable)
	"Providence County, RI"	"44007"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	572	Suppressed
	"Providence County, RI"	"44007"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	574	Suppressed
	"Providence County, RI"	"44007"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Providence County, RI"	"44007"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	12	Suppressed
	"Providence County, RI"	"44007"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	11	Suppressed
	"Providence County, RI"	"44007"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	14	Suppressed
	"Providence County, RI"	"44007"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	844	Suppressed
	"Providence County, RI"	"44007"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	865	Suppressed
	"Providence County, RI"	"44007"	"Central or South American"	"4"	"1997"	"1997"	16	914	17.51 (Unreliable)
	"Providence County, RI"	"44007"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	982	Suppressed
	"Providence County, RI"	"44007"	"Non-Hispanic White"	"6"	"1995"	"1995"	23	4406	5.22
	"Providence County, RI"	"44007"	"Non-Hispanic White"	"6"	"1996"	"1996"	21	4352	4.83
	"Providence County, RI"	"44007"	"Non-Hispanic White"	"6"	"1997"	"1997"	23	4093	5.62
	"Providence County, RI"	"44007"	"Non-Hispanic White"	"6"	"1998"	"1998"	28	4074	6.87
	"Providence County, RI"	"44007"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	601	Suppressed
	"Providence County, RI"	"44007"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	668	Suppressed
	"Providence County, RI"	"44007"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	692	Suppressed
	"Providence County, RI"	"44007"	"Non-Hispanic Black"	"7"	"1998"	"1998"	10	736	13.59 (Unreliable)
	"Unidentified Counties, RI"	"44999"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	25	Suppressed
	"Unidentified Counties, RI"	"44999"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	22	Suppressed
	"Unidentified Counties, RI"	"44999"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	30	Suppressed
	"Unidentified Counties, RI"	"44999"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	29	Suppressed
	"Unidentified Counties, RI"	"44999"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	32	Suppressed
	"Unidentified Counties, RI"	"44999"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	34	Suppressed
	"Unidentified Counties, RI"	"44999"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	36	Suppressed
	"Unidentified Counties, RI"	"44999"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	56	Suppressed
	"Unidentified Counties, RI"	"44999"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, RI"	"44999"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, RI"	"44999"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, RI"	"44999"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Unidentified Counties, RI"	"44999"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	19	Suppressed
	"Unidentified Counties, RI"	"44999"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	30	Suppressed
	"Unidentified Counties, RI"	"44999"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	30	Suppressed
	"Unidentified Counties, RI"	"44999"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	33	Suppressed
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic White"	"6"	"1995"	"1995"	26	3850	6.75
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic White"	"6"	"1996"	"1996"	Suppressed	3858	Suppressed
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic White"	"6"	"1997"	"1997"	18	3649	4.93 (Unreliable)
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic White"	"6"	"1998"	"1998"	14	3669	3.82 (Unreliable)
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	82	Suppressed
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	82	Suppressed
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	85	Suppressed
	"Unidentified Counties, RI"	"44999"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	92	Suppressed
	"Charleston County, SC"	"45019"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	36	Suppressed
	"Charleston County, SC"	"45019"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	38	Suppressed
	"Charleston County, SC"	"45019"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	42	Suppressed
	"Charleston County, SC"	"45019"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	73	Suppressed
	"Charleston County, SC"	"45019"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	17	Suppressed
	"Charleston County, SC"	"45019"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	10	Suppressed
	"Charleston County, SC"	"45019"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Charleston County, SC"	"45019"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	12	Suppressed
	"Charleston County, SC"	"45019"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	12	Suppressed
	"Charleston County, SC"	"45019"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	18	Suppressed
	"Charleston County, SC"	"45019"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	11	Suppressed
	"Charleston County, SC"	"45019"	"Non-Hispanic White"	"6"	"1995"	"1995"	12	2284	5.25 (Unreliable)
	"Charleston County, SC"	"45019"	"Non-Hispanic White"	"6"	"1996"	"1996"	12	2203	5.45 (Unreliable)
	"Charleston County, SC"	"45019"	"Non-Hispanic White"	"6"	"1997"	"1997"	23	2299	10.00
	"Charleston County, SC"	"45019"	"Non-Hispanic White"	"6"	"1998"	"1998"	Suppressed	2424	Suppressed
	"Charleston County, SC"	"45019"	"Non-Hispanic Black"	"7"	"1995"	"1995"	39	1699	22.95
	"Charleston County, SC"	"45019"	"Non-Hispanic Black"	"7"	"1996"	"1996"	23	1665	13.81
	"Charleston County, SC"	"45019"	"Non-Hispanic Black"	"7"	"1997"	"1997"	40	1741	22.98
	"Charleston County, SC"	"45019"	"Non-Hispanic Black"	"7"	"1998"	"1998"	29	1796	16.15
	"Greenville County, SC"	"45045"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	42	Suppressed
	"Greenville County, SC"	"45045"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	63	Suppressed
	"Greenville County, SC"	"45045"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	71	Suppressed
	"Greenville County, SC"	"45045"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	123	Suppressed
	"Greenville County, SC"	"45045"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Greenville County, SC"	"45045"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	18	Suppressed
	"Greenville County, SC"	"45045"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	22	Suppressed
	"Greenville County, SC"	"45045"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	18	Suppressed
	"Greenville County, SC"	"45045"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Greenville County, SC"	"45045"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Greenville County, SC"	"45045"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Greenville County, SC"	"45045"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Greenville County, SC"	"45045"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	29	Suppressed
	"Greenville County, SC"	"45045"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	29	Suppressed
	"Greenville County, SC"	"45045"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	59	Suppressed
	"Greenville County, SC"	"45045"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	63	Suppressed
	"Greenville County, SC"	"45045"	"Non-Hispanic White"	"6"	"1995"	"1995"	32	3493	9.16
	"Greenville County, SC"	"45045"	"Non-Hispanic White"	"6"	"1996"	"1996"	19	3637	5.22 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic White"	"6"	"1997"	"1997"	15	3648	4.11 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic White"	"6"	"1998"	"1998"	17	3778	4.50 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic Black"	"7"	"1995"	"1995"	11	1135	9.69 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic Black"	"7"	"1996"	"1996"	11	1067	10.31 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic Black"	"7"	"1997"	"1997"	17	1028	16.54 (Unreliable)
	"Greenville County, SC"	"45045"	"Non-Hispanic Black"	"7"	"1998"	"1998"	17	1086	15.65 (Unreliable)
	"Richland County, SC"	"45079"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	32	Suppressed
	"Richland County, SC"	"45079"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	36	Suppressed
	"Richland County, SC"	"45079"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	40	Suppressed
	"Richland County, SC"	"45079"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	39	Suppressed
	"Richland County, SC"	"45079"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	17	Suppressed
	"Richland County, SC"	"45079"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	20	Suppressed
	"Richland County, SC"	"45079"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	26	Suppressed
	"Richland County, SC"	"45079"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	24	Suppressed
	"Richland County, SC"	"45079"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Richland County, SC"	"45079"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Richland County, SC"	"45079"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Richland County, SC"	"45079"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Richland County, SC"	"45079"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	21	Suppressed
	"Richland County, SC"	"45079"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	24	Suppressed
	"Richland County, SC"	"45079"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	15	Suppressed
	"Richland County, SC"	"45079"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	32	Suppressed
	"Richland County, SC"	"45079"	"Non-Hispanic White"	"6"	"1995"	"1995"	11	1756	6.26 (Unreliable)
	"Richland County, SC"	"45079"	"Non-Hispanic White"	"6"	"1996"	"1996"	Suppressed	1766	Suppressed
	"Richland County, SC"	"45079"	"Non-Hispanic White"	"6"	"1997"	"1997"	Suppressed	1732	Suppressed
	"Richland County, SC"	"45079"	"Non-Hispanic White"	"6"	"1998"	"1998"	Suppressed	1794	Suppressed
	"Richland County, SC"	"45079"	"Non-Hispanic Black"	"7"	"1995"	"1995"	13	2049	6.34 (Unreliable)
	"Richland County, SC"	"45079"	"Non-Hispanic Black"	"7"	"1996"	"1996"	24	2170	11.06
	"Richland County, SC"	"45079"	"Non-Hispanic Black"	"7"	"1997"	"1997"	32	2242	14.27
	"Richland County, SC"	"45079"	"Non-Hispanic Black"	"7"	"1998"	"1998"	35	2300	15.22
	"Unidentified Counties, SC"	"45999"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	317	Suppressed
	"Unidentified Counties, SC"	"45999"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	430	Suppressed
	"Unidentified Counties, SC"	"45999"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	586	Suppressed
	"Unidentified Counties, SC"	"45999"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	624	Suppressed
	"Unidentified Counties, SC"	"45999"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	66	Suppressed
