"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Galveston County, TX"	"48167"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	112	Suppressed
	"Galveston County, TX"	"48167"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	109	Suppressed
	"Galveston County, TX"	"48167"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	132	Suppressed
	"Galveston County, TX"	"48167"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	159	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2007"	"2007"	16	2343	6.83 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2008"	"2008"	11	2278	4.83 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2009"	"2009"	16	2262	7.07 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2010"	"2010"	10	2098	4.77 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2011"	"2011"	11	2124	5.18 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2012"	"2012"	Suppressed	2135	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2013"	"2013"	13	2151	6.04 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	2358	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic White"	"6"	"2015"	"2015"	12	2277	5.27 (Unreliable)
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	595	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	601	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	572	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	537	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	506	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	512	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Suppressed	567	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	551	Suppressed
	"Galveston County, TX"	"48167"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	577	Suppressed
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2007"	"2007"	135	27858	4.85
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2008"	"2008"	134	26765	5.01
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2009"	"2009"	143	25859	5.53
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2010"	"2010"	125	24038	5.20
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2011"	"2011"	124	22402	5.54
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2012"	"2012"	105	21854	4.80
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2013"	"2013"	122	22612	5.40
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2014"	"2014"	136	22631	6.01
	"Harris County, TX"	"48201"	"Mexican"	"2148-5"	"2015"	"2015"	114	23109	4.93
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	299	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	318	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	304	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	308	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	290	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	320	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	327	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	334	Suppressed
	"Harris County, TX"	"48201"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	355	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	139	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	148	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	156	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	186	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	185	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	204	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	238	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	342	Suppressed
	"Harris County, TX"	"48201"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	470	Suppressed
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2007"	"2007"	24	5866	4.09
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2008"	"2008"	34	6099	5.57
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2009"	"2009"	28	6294	4.45
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2010"	"2010"	33	6206	5.32
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2011"	"2011"	24	6078	3.95
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2012"	"2012"	23	6179	3.72
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2013"	"2013"	33	6260	5.27
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2014"	"2014"	30	6635	4.52
	"Harris County, TX"	"48201"	"Central or South American"	"4"	"2015"	"2015"	36	7542	4.77
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2007"	"2007"	85	16868	5.04
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2008"	"2008"	88	16820	5.23
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2009"	"2009"	103	16701	6.17
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2010"	"2010"	83	16377	5.07
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2011"	"2011"	59	16174	3.65
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2012"	"2012"	83	16636	4.99
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2013"	"2013"	89	16929	5.26
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2014"	"2014"	71	17808	3.99
	"Harris County, TX"	"48201"	"Non-Hispanic White"	"6"	"2015"	"2015"	74	17712	4.18
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2007"	"2007"	139	12982	10.71
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2008"	"2008"	144	12800	11.25
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2009"	"2009"	129	12981	9.94
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2010"	"2010"	147	12569	11.70
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2011"	"2011"	108	12150	8.89
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2012"	"2012"	140	12633	11.08
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2013"	"2013"	155	12930	11.99
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2014"	"2014"	128	13632	9.39
	"Harris County, TX"	"48201"	"Non-Hispanic Black"	"7"	"2015"	"2015"	137	14178	9.66
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2007"	"2007"	51	10659	4.78
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2008"	"2008"	52	10062	5.17
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2009"	"2009"	47	10695	4.39
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2010"	"2010"	49	9569	5.12
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2011"	"2011"	37	9969	3.71
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2012"	"2012"	50	9951	5.02
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2013"	"2013"	41	8809	4.65
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2014"	"2014"	44	9600	4.58
	"Hidalgo County, TX"	"48215"	"Mexican"	"2148-5"	"2015"	"2015"	38	9854	3.86
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	12	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	11	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	22	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	20	Suppressed
	"Hidalgo County, TX"	"48215"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	18	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	12	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	15	Suppressed
	"Hidalgo County, TX"	"48215"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	10	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	69	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	74	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	69	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	70	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	73	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	64	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	53	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	86	Suppressed
	"Hidalgo County, TX"	"48215"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	60	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2007"	"2007"	Suppressed	314	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2008"	"2008"	Suppressed	307	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2009"	"2009"	Suppressed	324	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	327	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2011"	"2011"	Suppressed	352	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2012"	"2012"	Suppressed	347	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2013"	"2013"	Suppressed	344	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	346	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic White"	"6"	"2015"	"2015"	Suppressed	401	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Suppressed	19	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Suppressed	27	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Suppressed	19	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Suppressed	33	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Suppressed	37	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Suppressed	30	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Suppressed	24	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	31	Suppressed
	"Hidalgo County, TX"	"48215"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	23	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	726	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	741	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	736	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	745	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	758	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2012"	"2012"	Suppressed	739	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	835	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	787	Suppressed
	"Jefferson County, TX"	"48245"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	832	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Suppressed	10	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Suppressed	14	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	18	Suppressed
	"Jefferson County, TX"	"48245"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	24	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2007"	"2007"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2008"	"2008"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2009"	"2009"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2010"	"2010"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2011"	"2011"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2012"	"2012"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2013"	"2013"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	13	Suppressed
	"Jefferson County, TX"	"48245"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	10	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2007"	"2007"	Suppressed	65	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2008"	"2008"	Suppressed	69	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2009"	"2009"	Suppressed	84	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2010"	"2010"	Suppressed	93	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2011"	"2011"	Suppressed	80	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2012"	"2012"	Suppressed	80	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2013"	"2013"	Suppressed	76	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	101	Suppressed
	"Jefferson County, TX"	"48245"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	128	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2007"	"2007"	Suppressed	1297	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2008"	"2008"	Suppressed	1258	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2009"	"2009"	Suppressed	1298	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2010"	"2010"	Suppressed	1262	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2011"	"2011"	14	1228	11.40 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2012"	"2012"	Suppressed	1202	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2013"	"2013"	Suppressed	1176	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	1216	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic White"	"6"	"2015"	"2015"	Suppressed	1218	Suppressed
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2007"	"2007"	14	1331	10.52 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2008"	"2008"	14	1327	10.55 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2009"	"2009"	18	1287	13.99 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2010"	"2010"	13	1276	10.19 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2011"	"2011"	15	1192	12.58 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2012"	"2012"	16	1202	13.31 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2013"	"2013"	18	1263	14.25 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2014"	"2014"	17	1338	12.71 (Unreliable)
	"Jefferson County, TX"	"48245"	"Non-Hispanic Black"	"7"	"2015"	"2015"	13	1368	9.50 (Unreliable)
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	1167	Suppressed
	"Lubbock County, TX"	"48303"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	1127	Suppressed
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2014"	"2014"	Suppressed	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	"Puerto Rican"	"2180-8"	"2015"	"2015"	Suppressed	10	Suppressed
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2014"	"2014"	Suppressed	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	"Cuban"	"2182-4"	"2015"	"2015"	Suppressed	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2014"	"2014"	Suppressed	21	Suppressed
	"Lubbock County, TX"	"48303"	"Central or South American"	"4"	"2015"	"2015"	Suppressed	18	Suppressed
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2014"	"2014"	Suppressed	1970	Suppressed
	"Lubbock County, TX"	"48303"	"Non-Hispanic White"	"6"	"2015"	"2015"	Suppressed	1918	Suppressed
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2007"	"2007"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2008"	"2008"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2009"	"2009"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2010"	"2010"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2011"	"2011"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2012"	"2012"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2013"	"2013"	Missing	Missing	Missing
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2014"	"2014"	Suppressed	360	Suppressed
	"Lubbock County, TX"	"48303"	"Non-Hispanic Black"	"7"	"2015"	"2015"	Suppressed	364	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2007"	"2007"	Suppressed	1446	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2008"	"2008"	Suppressed	1316	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2009"	"2009"	Suppressed	1413	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2010"	"2010"	Suppressed	1366	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2011"	"2011"	Suppressed	1302	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2012"	"2012"	11	1393	7.90 (Unreliable)
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2013"	"2013"	Suppressed	1348	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2014"	"2014"	Suppressed	1519	Suppressed
	"Montgomery County, TX"	"48339"	"Mexican"	"2148-5"	"2015"	"2015"	Suppressed	1606	Suppressed
