"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Ohio"	"39"	"Mexican"	"2148-5"	"2003"	"2003"	35	2985	11.73
	"Ohio"	"39"	"Mexican"	"2148-5"	"2004"	"2004"	15	3143	4.77 (Unreliable)
	"Ohio"	"39"	"Mexican"	"2148-5"	"2005"	"2005"	15	3270	4.59 (Unreliable)
	"Ohio"	"39"	"Mexican"	"2148-5"	"2006"	"2006"	21	3416	6.15
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	1250	Suppressed
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"2004"	"2004"	11	1197	9.19 (Unreliable)
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	1143	Suppressed
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	1160	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	54	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	54	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	81	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	70	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	659	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	848	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	941	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	917	Suppressed
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"2003"	"2003"	759	118309	6.42
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"2004"	"2004"	712	116344	6.12
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"2005"	"2005"	773	114997	6.72
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"2006"	"2006"	721	115915	6.22
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"2003"	"2003"	328	22333	14.69
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"2004"	"2004"	353	22572	15.64
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"2005"	"2005"	368	22566	16.31
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"2006"	"2006"	376	23786	15.81
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"2003"	"2003"	33	5230	6.31
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"2004"	"2004"	34	5519	6.16
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"2005"	"2005"	34	5722	5.94
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"2006"	"2006"	23	6384	3.60
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	124	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	129	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	122	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	128	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	18	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	19	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	14	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	17	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	276	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	276	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	367	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	483	Suppressed
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"2003"	"2003"	254	34349	7.39
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"2004"	"2004"	253	34201	7.40
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"2005"	"2005"	266	33955	7.83
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"2006"	"2006"	272	34915	7.79
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"2003"	"2003"	57	4557	12.51
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"2004"	"2004"	64	4628	13.83
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"2005"	"2005"	59	4718	12.51
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"2006"	"2006"	62	4888	12.68
	"Oregon"	"41"	"Mexican"	"2148-5"	"2003"	"2003"	46	7827	5.88
	"Oregon"	"41"	"Mexican"	"2148-5"	"2004"	"2004"	36	8123	4.43
	"Oregon"	"41"	"Mexican"	"2148-5"	"2005"	"2005"	52	8404	6.19
	"Oregon"	"41"	"Mexican"	"2148-5"	"2006"	"2006"	47	9186	5.12
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	82	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	103	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	106	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	112	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	35	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	38	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	54	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	41	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	327	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	379	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	404	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	437	Suppressed
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"2003"	"2003"	176	33074	5.32
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"2004"	"2004"	176	32449	5.42
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"2005"	"2005"	187	32349	5.78
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"2006"	"2006"	184	33857	5.43
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	977	Suppressed
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"2004"	"2004"	10	1024	9.77 (Unreliable)
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	958	Suppressed
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"2006"	"2006"	11	1096	10.04 (Unreliable)
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"2003"	"2003"	11	2374	4.63 (Unreliable)
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"2004"	"2004"	20	2592	7.72
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"2005"	"2005"	14	2751	5.09 (Unreliable)
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"2006"	"2006"	15	3042	4.93 (Unreliable)
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"2003"	"2003"	50	5703	8.77
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"2004"	"2004"	51	6029	8.46
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"2005"	"2005"	70	6209	11.27
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"2006"	"2006"	61	6634	9.20
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	159	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	165	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	173	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	191	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"2003"	"2003"	10	1575	6.35 (Unreliable)
	"Pennsylvania"	"42"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1700	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1880	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"2006"	"2006"	13	2107	6.17 (Unreliable)
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"2003"	"2003"	636	109259	5.82
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"2004"	"2004"	626	106894	5.86
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"2005"	"2005"	602	106486	5.65
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"2006"	"2006"	646	107602	6.00
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"2003"	"2003"	268	18975	14.12
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"2004"	"2004"	250	19225	13.00
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"2005"	"2005"	268	19819	13.52
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"2006"	"2006"	310	20873	14.85
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	186	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	178	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	196	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	192	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	706	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	680	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"2005"	"2005"	13	694	18.73 (Unreliable)
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"2006"	"2006"	11	695	15.83 (Unreliable)
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	18	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	12	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	26	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	22	Suppressed
	"Rhode Island"	"44"	"Central or South American"	"4"	"2003"	"2003"	11	1516	7.26 (Unreliable)
	"Rhode Island"	"44"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	1460	Suppressed
	"Rhode Island"	"44"	"Central or South American"	"4"	"2005"	"2005"	12	1576	7.61 (Unreliable)
	"Rhode Island"	"44"	"Central or South American"	"4"	"2006"	"2006"	10	1532	6.53 (Unreliable)
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"2003"	"2003"	38	7251	5.24
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"2004"	"2004"	34	6933	4.90
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"2005"	"2005"	21	6616	3.17
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"2006"	"2006"	22	6117	3.60
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"2003"	"2003"	11	1117	9.85 (Unreliable)
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"2004"	"2004"	11	1010	10.89 (Unreliable)
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"2005"	"2005"	13	1149	11.31 (Unreliable)
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"2006"	"2006"	12	992	12.10 (Unreliable)
	"South Carolina"	"45"	"Mexican"	"2148-5"	"2003"	"2003"	15	2636	5.69 (Unreliable)
	"South Carolina"	"45"	"Mexican"	"2148-5"	"2004"	"2004"	23	3032	7.59
	"South Carolina"	"45"	"Mexican"	"2148-5"	"2005"	"2005"	27	3529	7.65
	"South Carolina"	"45"	"Mexican"	"2148-5"	"2006"	"2006"	25	4137	6.04
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	194	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	250	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	295	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	336	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	22	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	35	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	46	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	53	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	619	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	672	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"2005"	"2005"	10	815	12.27 (Unreliable)
	"South Carolina"	"45"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	940	Suppressed
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"2003"	"2003"	194	32677	5.94
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"2004"	"2004"	219	32811	6.67
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"2005"	"2005"	217	32818	6.61
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"2006"	"2006"	191	34211	5.58
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"2003"	"2003"	241	18250	13.21
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"2004"	"2004"	264	18311	14.42
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"2005"	"2005"	280	18696	14.98
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"2006"	"2006"	280	20460	13.69
	"South Dakota"	"46"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	207	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	252	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	249	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	244	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	20	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	16	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	25	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	18	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	85	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	83	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	72	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	78	Suppressed
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"2003"	"2003"	47	8616	5.45
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"2004"	"2004"	59	8862	6.66
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"2005"	"2005"	56	8925	6.27
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"2006"	"2006"	52	9170	5.67
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	116	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	140	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	143	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	214	Suppressed
	"Tennessee"	"47"	"Mexican"	"2148-5"	"2003"	"2003"	20	3711	5.39
	"Tennessee"	"47"	"Mexican"	"2148-5"	"2004"	"2004"	27	4128	6.54
	"Tennessee"	"47"	"Mexican"	"2148-5"	"2005"	"2005"	29	4720	6.14
	"Tennessee"	"47"	"Mexican"	"2148-5"	"2006"	"2006"	30	5301	5.66
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	199	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	219	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	266	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	277	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	61	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	37	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	63	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	68	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	816	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	807	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	1084	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	1245	Suppressed
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"2003"	"2003"	400	56119	7.13
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"2004"	"2004"	374	56330	6.64
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"2005"	"2005"	411	56488	7.28
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"2006"	"2006"	382	57172	6.68
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"2003"	"2003"	282	16170	17.44
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"2004"	"2004"	269	15741	17.09
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"2005"	"2005"	238	16496	14.43
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"2006"	"2006"	281	17422	16.13
	"Texas"	"48"	"Mexican"	"2148-5"	"2003"	"2003"	903	164424	5.49
	"Texas"	"48"	"Mexican"	"2148-5"	"2004"	"2004"	887	167648	5.29
	"Texas"	"48"	"Mexican"	"2148-5"	"2005"	"2005"	927	160507	5.78
	"Texas"	"48"	"Mexican"	"2148-5"	"2006"	"2006"	894	159460	5.61
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	1090	Suppressed
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	1131	Suppressed
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"2005"	"2005"	10	1402	7.13 (Unreliable)
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	1367	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	324	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	312	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	346	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	362	Suppressed
	"Texas"	"48"	"Central or South American"	"4"	"2003"	"2003"	50	10238	4.88
	"Texas"	"48"	"Central or South American"	"4"	"2004"	"2004"	63	10392	6.06
	"Texas"	"48"	"Central or South American"	"4"	"2005"	"2005"	39	8888	4.39
	"Texas"	"48"	"Central or South American"	"4"	"2006"	"2006"	44	10356	4.25
	"Texas"	"48"	"Non-Hispanic White"	"6"	"2003"	"2003"	811	138194	5.87
	"Texas"	"48"	"Non-Hispanic White"	"6"	"2004"	"2004"	813	136303	5.96
	"Texas"	"48"	"Non-Hispanic White"	"6"	"2005"	"2005"	815	137525	5.93
	"Texas"	"48"	"Non-Hispanic White"	"6"	"2006"	"2006"	783	139922	5.60
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"2003"	"2003"	519	41252	12.58
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"2004"	"2004"	486	41664	11.66
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"2005"	"2005"	547	42152	12.98
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"2006"	"2006"	539	46028	11.71
	"Utah"	"49"	"Mexican"	"2148-5"	"2003"	"2003"	27	5224	5.17
	"Utah"	"49"	"Mexican"	"2148-5"	"2004"	"2004"	42	5347	7.85
	"Utah"	"49"	"Mexican"	"2148-5"	"2005"	"2005"	25	5749	4.35
	"Utah"	"49"	"Mexican"	"2148-5"	"2006"	"2006"	34	6257	5.43
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	113	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	92	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	109	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	117	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	15	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	24	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	15	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	28	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	724	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	745	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	669	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	666	Suppressed
	"Utah"	"49"	"Non-Hispanic White"	"6"	"2003"	"2003"	181	40154	4.51
	"Utah"	"49"	"Non-Hispanic White"	"6"	"2004"	"2004"	194	40702	4.77
	"Utah"	"49"	"Non-Hispanic White"	"6"	"2005"	"2005"	179	41202	4.34
	"Utah"	"49"	"Non-Hispanic White"	"6"	"2006"	"2006"	215	42230	5.09
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	341	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	390	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	435	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	463	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	24	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	18	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	20	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	19	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	13	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	23	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	18	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	18	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	15	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	18	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	12	Suppressed
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"2003"	"2003"	31	6311	4.91
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"2004"	"2004"	29	6270	4.63
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"2005"	"2005"	39	6139	6.35
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"2006"	"2006"	36	6200	5.81
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	52	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	57	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	77	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	74	Suppressed
	"Virginia"	"51"	"Mexican"	"2148-5"	"2003"	"2003"	15	2967	5.06 (Unreliable)
	"Virginia"	"51"	"Mexican"	"2148-5"	"2004"	"2004"	19	3327	5.71 (Unreliable)
	"Virginia"	"51"	"Mexican"	"2148-5"	"2005"	"2005"	21	3521	5.96
	"Virginia"	"51"	"Mexican"	"2148-5"	"2006"	"2006"	15	3636	4.13 (Unreliable)
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	675	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	691	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	695	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	793	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	77	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	92	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	88	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	79	Suppressed
	"Virginia"	"51"	"Central or South American"	"4"	"2003"	"2003"	31	5960	5.20
