"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	80	Suppressed
	"North Dakota"	"38"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	82	Suppressed
	"Ohio"	"39"	"Mexican"	"2148-5"	"1995"	"1995"	11	1277	8.61 (Unreliable)
	"Ohio"	"39"	"Mexican"	"2148-5"	"1996"	"1996"	11	1323	8.31 (Unreliable)
	"Ohio"	"39"	"Mexican"	"2148-5"	"1997"	"1997"	11	1631	6.74 (Unreliable)
	"Ohio"	"39"	"Mexican"	"2148-5"	"1998"	"1998"	11	1674	6.57 (Unreliable)
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"1995"	"1995"	15	1147	13.08 (Unreliable)
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	1147	Suppressed
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	1195	Suppressed
	"Ohio"	"39"	"Puerto Rican"	"2180-8"	"1998"	"1998"	17	1234	13.78 (Unreliable)
	"Ohio"	"39"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	42	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	44	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	42	Suppressed
	"Ohio"	"39"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	50	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	162	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	207	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	299	Suppressed
	"Ohio"	"39"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	315	Suppressed
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"1995"	"1995"	926	126215	7.34
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"1996"	"1996"	791	124295	6.36
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"1997"	"1997"	818	123489	6.62
	"Ohio"	"39"	"Non-Hispanic White"	"6"	"1998"	"1998"	850	123800	6.87
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"1995"	"1995"	367	22702	16.17
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"1996"	"1996"	337	21876	15.41
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"1997"	"1997"	318	22120	14.38
	"Ohio"	"39"	"Non-Hispanic Black"	"7"	"1998"	"1998"	305	22286	13.69
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"1995"	"1995"	11	1704	6.46 (Unreliable)
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"1996"	"1996"	12	2104	5.70 (Unreliable)
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"1997"	"1997"	14	2474	5.66 (Unreliable)
	"Oklahoma"	"40"	"Mexican"	"2148-5"	"1998"	"1998"	19	2670	7.12 (Unreliable)
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	90	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	111	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	98	Suppressed
	"Oklahoma"	"40"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	111	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	11	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	14	Suppressed
	"Oklahoma"	"40"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	13	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	94	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	104	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	116	Suppressed
	"Oklahoma"	"40"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	93	Suppressed
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"1995"	"1995"	274	33727	8.12
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"1996"	"1996"	247	33772	7.31
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"1997"	"1997"	245	34750	7.05
	"Oklahoma"	"40"	"Non-Hispanic White"	"6"	"1998"	"1998"	298	35059	8.50
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"1995"	"1995"	58	4469	12.98
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"1996"	"1996"	76	4459	17.04
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"1997"	"1997"	62	4676	13.26
	"Oklahoma"	"40"	"Non-Hispanic Black"	"7"	"1998"	"1998"	60	4688	12.80
	"Oregon"	"41"	"Mexican"	"2148-5"	"1995"	"1995"	25	4639	5.39
	"Oregon"	"41"	"Mexican"	"2148-5"	"1996"	"1996"	35	5049	6.93
	"Oregon"	"41"	"Mexican"	"2148-5"	"1997"	"1997"	35	5441	6.43
	"Oregon"	"41"	"Mexican"	"2148-5"	"1998"	"1998"	31	6049	5.12
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	42	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	59	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	55	Suppressed
	"Oregon"	"41"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	70	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	14	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	39	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	23	Suppressed
	"Oregon"	"41"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	26	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	215	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	208	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	247	Suppressed
	"Oregon"	"41"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	253	Suppressed
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"1995"	"1995"	216	34781	6.21
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"1996"	"1996"	176	34990	5.03
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"1997"	"1997"	188	34369	5.47
	"Oregon"	"41"	"Non-Hispanic White"	"6"	"1998"	"1998"	186	35138	5.29
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"1995"	"1995"	12	860	13.95 (Unreliable)
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	873	Suppressed
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"1997"	"1997"	10	914	10.94 (Unreliable)
	"Oregon"	"41"	"Non-Hispanic Black"	"7"	"1998"	"1998"	10	949	10.54 (Unreliable)
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	764	Suppressed
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	838	Suppressed
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	834	Suppressed
	"Pennsylvania"	"42"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	998	Suppressed
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"1995"	"1995"	32	4432	7.22
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"1996"	"1996"	56	4599	12.18
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"1997"	"1997"	41	4536	9.04
	"Pennsylvania"	"42"	"Puerto Rican"	"2180-8"	"1998"	"1998"	36	4670	7.71
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	97	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	99	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	99	Suppressed
	"Pennsylvania"	"42"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	83	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	664	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	698	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	560	Suppressed
	"Pennsylvania"	"42"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	495	Suppressed
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"1995"	"1995"	747	120544	6.20
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"1996"	"1996"	748	117509	6.37
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"1997"	"1997"	680	113297	6.00
	"Pennsylvania"	"42"	"Non-Hispanic White"	"6"	"1998"	"1998"	641	114265	5.61
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"1995"	"1995"	364	21062	17.28
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"1996"	"1996"	319	20237	15.76
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"1997"	"1997"	332	19947	16.64
	"Pennsylvania"	"42"	"Non-Hispanic Black"	"7"	"1998"	"1998"	301	20272	14.85
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	80	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	79	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	112	Suppressed
	"Rhode Island"	"44"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	100	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	482	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"1996"	"1996"	12	564	21.28 (Unreliable)
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	608	Suppressed
	"Rhode Island"	"44"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	630	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	12	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	16	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	12	Suppressed
	"Rhode Island"	"44"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	19	Suppressed
	"Rhode Island"	"44"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	863	Suppressed
	"Rhode Island"	"44"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	895	Suppressed
	"Rhode Island"	"44"	"Central or South American"	"4"	"1997"	"1997"	16	944	16.95 (Unreliable)
	"Rhode Island"	"44"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	1015	Suppressed
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"1995"	"1995"	50	8256	6.06
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"1996"	"1996"	30	8210	3.65
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"1997"	"1997"	41	7742	5.30
	"Rhode Island"	"44"	"Non-Hispanic White"	"6"	"1998"	"1998"	43	7743	5.55
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	683	Suppressed
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	750	Suppressed
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	777	Suppressed
	"Rhode Island"	"44"	"Non-Hispanic Black"	"7"	"1998"	"1998"	11	828	13.29 (Unreliable)
	"South Carolina"	"45"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	427	Suppressed
	"South Carolina"	"45"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	567	Suppressed
	"South Carolina"	"45"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	739	Suppressed
	"South Carolina"	"45"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	859	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	107	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	113	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	120	Suppressed
	"South Carolina"	"45"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	131	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	16	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	21	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	11	Suppressed
	"South Carolina"	"45"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	28	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	115	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	149	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	178	Suppressed
	"South Carolina"	"45"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	231	Suppressed
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"1995"	"1995"	213	31127	6.84
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"1996"	"1996"	176	31427	5.60
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"1997"	"1997"	206	31971	6.44
	"South Carolina"	"45"	"Non-Hispanic White"	"6"	"1998"	"1998"	200	32885	6.08
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"1995"	"1995"	264	18393	14.35
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"1996"	"1996"	243	17973	13.52
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"1997"	"1997"	280	18382	15.23
	"South Carolina"	"45"	"Non-Hispanic Black"	"7"	"1998"	"1998"	297	18840	15.76
	"South Dakota"	"46"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	79	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	101	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	94	Suppressed
	"South Dakota"	"46"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	113	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	15	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	14	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	21	Suppressed
	"South Dakota"	"46"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	20	Suppressed
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"1995"	"1995"	68	8590	7.92
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"1996"	"1996"	40	8520	4.69
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"1997"	"1997"	46	8284	5.55
	"South Dakota"	"46"	"Non-Hispanic White"	"6"	"1998"	"1998"	67	8252	8.12
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	97	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	80	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	89	Suppressed
	"South Dakota"	"46"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	82	Suppressed
	"Tennessee"	"47"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	629	Suppressed
	"Tennessee"	"47"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	877	Suppressed
	"Tennessee"	"47"	"Mexican"	"2148-5"	"1997"	"1997"	14	1121	12.49 (Unreliable)
	"Tennessee"	"47"	"Mexican"	"2148-5"	"1998"	"1998"	12	1332	9.01 (Unreliable)
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	128	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	130	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	155	Suppressed
	"Tennessee"	"47"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	150	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	44	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	32	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	34	Suppressed
	"Tennessee"	"47"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	36	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	104	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	150	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	175	Suppressed
	"Tennessee"	"47"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	265	Suppressed
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"1995"	"1995"	377	54875	6.87
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"1996"	"1996"	377	55120	6.84
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"1997"	"1997"	357	55288	6.46
	"Tennessee"	"47"	"Non-Hispanic White"	"6"	"1998"	"1998"	367	57345	6.40
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"1995"	"1995"	280	16130	17.36
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"1996"	"1996"	239	15985	14.95
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"1997"	"1997"	259	16297	15.89
	"Tennessee"	"47"	"Non-Hispanic Black"	"7"	"1998"	"1998"	246	16853	14.60
	"Texas"	"48"	"Mexican"	"2148-5"	"1995"	"1995"	729	121720	5.99
	"Texas"	"48"	"Mexican"	"2148-5"	"1996"	"1996"	662	128180	5.16
	"Texas"	"48"	"Mexican"	"2148-5"	"1997"	"1997"	751	131456	5.71
	"Texas"	"48"	"Mexican"	"2148-5"	"1998"	"1998"	710	134880	5.26
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	882	Suppressed
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	913	Suppressed
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	916	Suppressed
	"Texas"	"48"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	1074	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	264	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	246	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	276	Suppressed
	"Texas"	"48"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	316	Suppressed
	"Texas"	"48"	"Central or South American"	"4"	"1995"	"1995"	23	6398	3.59
	"Texas"	"48"	"Central or South American"	"4"	"1996"	"1996"	35	6955	5.03
	"Texas"	"48"	"Central or South American"	"4"	"1997"	"1997"	27	7013	3.85
	"Texas"	"48"	"Central or South American"	"4"	"1998"	"1998"	48	7151	6.71
	"Texas"	"48"	"Non-Hispanic White"	"6"	"1995"	"1995"	824	137816	5.98
	"Texas"	"48"	"Non-Hispanic White"	"6"	"1996"	"1996"	814	138925	5.86
	"Texas"	"48"	"Non-Hispanic White"	"6"	"1997"	"1997"	835	137580	6.07
	"Texas"	"48"	"Non-Hispanic White"	"6"	"1998"	"1998"	833	139980	5.95
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"1995"	"1995"	413	38434	10.75
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"1996"	"1996"	418	38497	10.86
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"1997"	"1997"	394	38928	10.12
	"Texas"	"48"	"Non-Hispanic Black"	"7"	"1998"	"1998"	442	39631	11.15
	"Utah"	"49"	"Mexican"	"2148-5"	"1995"	"1995"	20	2327	8.59
	"Utah"	"49"	"Mexican"	"2148-5"	"1996"	"1996"	19	2985	6.37 (Unreliable)
	"Utah"	"49"	"Mexican"	"2148-5"	"1997"	"1997"	20	3346	5.98
	"Utah"	"49"	"Mexican"	"2148-5"	"1998"	"1998"	25	3771	6.63
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	59	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	68	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	66	Suppressed
	"Utah"	"49"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	94	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	18	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	41	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	12	Suppressed
	"Utah"	"49"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	14	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	326	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	465	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	488	Suppressed
	"Utah"	"49"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	522	Suppressed
	"Utah"	"49"	"Non-Hispanic White"	"6"	"1995"	"1995"	181	34496	5.25
	"Utah"	"49"	"Non-Hispanic White"	"6"	"1996"	"1996"	206	36006	5.72
	"Utah"	"49"	"Non-Hispanic White"	"6"	"1997"	"1997"	201	36534	5.50
	"Utah"	"49"	"Non-Hispanic White"	"6"	"1998"	"1998"	210	37982	5.53
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	231	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	252	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	242	Suppressed
	"Utah"	"49"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	263	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	11	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	10	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"1995"	"1995"	38	6268	6.06
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"1996"	"1996"	40	6357	6.29
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"1997"	"1997"	36	6305	5.71
	"Vermont"	"50"	"Non-Hispanic White"	"6"	"1998"	"1998"	44	6297	6.99
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	33	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	13	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	22	Suppressed
	"Vermont"	"50"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	20	Suppressed
	"Virginia"	"51"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	932	Suppressed
	"Virginia"	"51"	"Mexican"	"2148-5"	"1996"	"1996"	13	1023	12.71 (Unreliable)
	"Virginia"	"51"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	1185	Suppressed
	"Virginia"	"51"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	1232	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	493	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	463	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	496	Suppressed
	"Virginia"	"51"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	532	Suppressed
